predict,Days,start station name,bikes,Month,DayOfWeek,residual
1.1050418314851436,15974,Mott St & Prince St,1,9,Wed,-0.10504183148514357
1.11991402339759,15974,St Marks Pl & 1 Ave,1,9,Wed,-0.11991402339758994
1.2018223368916034,15975,1 Ave & E 30 St,1,9,Thu,-0.20182233689160345
1.1263247153449325,15975,6 Ave & Canal St,2,9,Thu,0.8736752846550675
1.088363204982689,15975,Bond St & Schermerhorn St,1,9,Thu,-0.08836320498268901
1.0899197740536013,15975,E 16 St & Irving Pl,1,9,Thu,-0.0899197740536013
1.0388089836664627,15975,Lafayette Ave & St James Pl,1,9,Thu,-0.03880898366646268
1.1125349617986207,15975,Maiden Ln & Pearl St,1,9,Thu,-0.11253496179862066
1.1257924874423295,15975,W 33 St & 7 Ave,1,9,Thu,-0.12579248744232951
1.2447815295351246,15975,W Houston St & Hudson St,1,9,Thu,-0.24478152953512455
1.129968048545499,15976,6 Ave & Canal St,1,9,Fri,-0.12996804854549904
1.1044550980187244,15976,9 Ave & W 16 St,2,9,Fri,0.8955449019812756
1.2097859725575293,15976,Broadway & W 24 St,1,9,Fri,-0.2097859725575293
1.1840007288886134,15976,Carmine St & 6 Ave,1,9,Fri,-0.1840007288886134
1.106076202712438,15976,E 11 St & 2 Ave,1,9,Fri,-0.106076202712438
1.1138465024165496,15976,E 39 St & 3 Ave,1,9,Fri,-0.11384650241654959
1.1116411561017294,15976,Mott St & Prince St,1,9,Fri,-0.11164115610172942
1.062932992970155,15976,W 14 St & The High Line,2,9,Fri,0.937067007029845
1.1751604663629518,15976,W 26 St & 8 Ave,1,9,Fri,-0.1751604663629518
1.1188990156959029,15976,W 56 St & 10 Ave,1,9,Fri,-0.11889901569590289
1.028138133982341,15976,Wythe Ave & Metropolitan Ave,1,9,Fri,-0.028138133982340996
1.1296997867732146,15977,2 Ave & E 31 St,1,9,Sat,-0.1296997867732146
1.2156788834200964,15977,Broadway & W 60 St,2,9,Sat,0.7843211165799036
1.0486788879804145,15977,E 14 St & Avenue B,1,9,Sat,-0.04867888798041453
1.0354109618002565,15977,Grand St & Greene St,1,9,Sat,-0.03541096180025649
1.0377214821716323,15977,Joralemon St & Adams St,1,9,Sat,-0.03772148217163229
1.1627417508477225,15977,South End Ave & Liberty St,1,9,Sat,-0.16274175084772247
0.994280737340213,15977,State St & Smith St,1,9,Sat,0.00571926265978695
1.1344778377836702,15978,10 Ave & W 28 St,1,9,Sun,-0.13447783778367017
1.2129137153740175,15978,Christopher St & Greenwich St,2,9,Sun,0.7870862846259825
1.0828537754509318,15978,Clinton Ave & Myrtle Ave,1,9,Sun,-0.08285377545093175
1.0913373482457729,15978,Front St & Washington St,1,9,Sun,-0.09133734824577289
1.2890298539778018,15978,Lawrence St & Willoughby St,1,9,Sun,-0.2890298539778018
1.0977150721684852,15978,Perry St & Bleecker St,1,9,Sun,-0.09771507216848518
1.3814666702335756,15978,State St,1,9,Sun,-0.3814666702335756
1.1625950955554873,15978,W 22 St & 10 Ave,1,9,Sun,-0.16259509555548735
1.1243293874851281,15978,W 37 St & 5 Ave,1,9,Sun,-0.12432938748512812
1.1431797319510955,15978,W Broadway & Spring St,1,9,Sun,-0.14317973195109546
1.1333721665637566,15979,8 Ave & W 52 St,1,9,Mon,-0.1333721665637566
1.1870055214448683,15979,9 Ave & W 22 St,1,9,Mon,-0.18700552144486826
1.131413628202206,15979,E 6 St & Avenue B,1,9,Mon,-0.13141362820220603
1.1304887102095473,15979,Great Jones St,2,9,Mon,0.8695112897904527
1.135573695483308,15979,Liberty St & Broadway,1,9,Mon,-0.135573695483308
1.07044655174577,15979,Washington Square E,1,9,Mon,-0.07044655174576997
1.239661887893829,15980,Barrow St & Hudson St,1,10,Tue,-0.23966188789382903
1.0847020403243677,15980,Greenwich St & N Moore St,1,10,Tue,-0.08470204032436768
1.0689414809516664,15980,Lispenard St & Broadway,1,10,Tue,-0.06894148095166641
1.128083564335249,15980,Maiden Ln & Pearl St,2,10,Tue,0.8719164356647511
1.219729590722565,15980,Pershing Square S,1,10,Tue,-0.21972959072256493
1.273351066429959,15980,W 18 St & 6 Ave,1,10,Tue,-0.273351066429959
1.1415263749398186,15980,W 33 St & 7 Ave,3,10,Tue,1.8584736250601814
1.1090893627952427,15981,1 Ave & E 18 St,1,10,Wed,-0.10908936279524273
1.2456809763197882,15981,12 Ave & W 40 St,1,10,Wed,-0.24568097631978825
1.1989412154128154,15981,8 Ave & W 33 St,1,10,Wed,-0.1989412154128154
1.2164196946153079,15981,E 16 St & 5 Ave,2,10,Wed,0.7835803053846921
1.2937273512768983,15981,E 17 St & Broadway,1,10,Wed,-0.2937273512768983
1.2055699406445481,15981,Pershing Square S,1,10,Wed,-0.20556994064454814
1.1380166765065276,15981,W 11 St & 6 Ave,1,10,Wed,-0.1380166765065276
1.1385944016697491,15982,6 Ave & W 33 St,1,10,Thu,-0.13859440166974912
1.0979285047995107,15982,Bialystoker Pl & Delancey St,1,10,Thu,-0.09792850479951065
1.2639962635488353,15982,Broadway & W 60 St,2,10,Thu,0.7360037364511647
1.1385944016697491,15982,DeKalb Ave & Hudson Ave,2,10,Thu,0.8614055983302509
1.1322452845647806,15982,E 11 St & 1 Ave,2,10,Thu,0.8677547154352194
1.2197386691224845,15982,E 16 St & 5 Ave,1,10,Thu,-0.21973866912248452
1.1885129748369863,15982,E 2 St & Avenue B,1,10,Thu,-0.18851297483698626
1.089822487745077,15982,E 20 St & 2 Ave,1,10,Thu,-0.08982248774507706
1.1471571787611903,15982,E 47 St & 2 Ave,1,10,Thu,-0.14715717876119028
1.075035132365965,15982,Greenwich St & N Moore St,1,10,Thu,-0.07503513236596504
1.1146499488090662,15982,Pearl St & Hanover Square,1,10,Thu,-0.1146499488090662
1.103393851662587,15982,St James Pl & Oliver St,1,10,Thu,-0.10339385166258697
1.160942792418988,15982,W 43 St & 10 Ave,1,10,Thu,-0.1609427924189879
1.135477619814681,15982,William St & Pine St,1,10,Thu,-0.13547761981468098
1.1314100109492284,15983,1 Ave & E 44 St,1,10,Fri,-0.13141001094922844
1.382677424829887,15983,Broadway & E 14 St,1,10,Fri,-0.382677424829887
1.2322758521113748,15983,Christopher St & Greenwich St,1,10,Fri,-0.2322758521113748
1.0913316458286761,15983,Henry St & Atlantic Ave,1,10,Fri,-0.09133164582867614
1.0628419315432982,15983,Lispenard St & Broadway,2,10,Fri,0.9371580684567018
1.4824264619018803,15983,Pershing Square N,2,10,Fri,0.5175735380981197
1.1736690580372557,15983,Sullivan St & Washington Sq,1,10,Fri,-0.17366905803725574
1.1694844869838747,15983,W 22 St & 8 Ave,1,10,Fri,-0.16948448698387475
1.2442325296569956,15983,W 39 St & 9 Ave,1,10,Fri,-0.2442325296569956
1.0615385370131545,15984,Centre St & Chambers St,3,10,Sat,1.9384614629868455
1.0440260820041518,15984,E 51 St & Lexington Ave,1,10,Sat,-0.04402608200415181
1.0275464301308408,15984,Reade St & Broadway,1,10,Sat,-0.027546430130840793
1.0038717737068585,15984,St James Pl & Pearl St,1,10,Sat,-0.003871773706858539
1.0484909691917148,15984,W 37 St & 10 Ave,1,10,Sat,-0.048490969191714806
1.3779797862685068,15985,8 Ave & W 31 St,1,10,Sun,-0.3779797862685068
1.1930140596594254,15985,8 Ave & W 33 St,1,10,Sun,-0.19301405965942542
1.2189045867867307,15985,Christopher St & Greenwich St,1,10,Sun,-0.21890458678673075
1.0977416180125241,15985,Lexington Ave & E 26 St,1,10,Sun,-0.09774161801252412
1.2523469982081632,15985,W 18 St & 6 Ave,2,10,Sun,0.7476530017918368
1.156794562612052,15985,W 22 St & 8 Ave,1,10,Sun,-0.15679456261205194
1.245002824393327,15986,Cleveland Pl & Spring St,1,10,Mon,-0.2450028243933271
1.0882982501641898,15986,E 20 St & 2 Ave,1,10,Mon,-0.0882982501641898
1.303313235915298,15986,E 33 St & 1 Ave,1,10,Mon,-0.3033132359152979
1.1218718386549504,15986,E 4 St & 2 Ave,1,10,Mon,-0.12187183865495044
1.097937794598232,15986,Franklin St & W Broadway,1,10,Mon,-0.09793779459823204
1.137001951159755,15986,LaGuardia Pl & W 3 St,1,10,Mon,-0.1370019511597551
1.3035587928144599,15986,Lawrence St & Willoughby St,1,10,Mon,-0.30355879281445985
1.1046583329483046,15986,Lexington Ave & E 26 St,2,10,Mon,0.8953416670516954
1.26023785981453,15986,W 18 St & 6 Ave,2,10,Mon,0.7397621401854699
1.3064964569692594,15986,West St & Chambers St,2,10,Mon,0.6935035430307406
1.1003119975137328,15987,11 Ave & W 27 St,1,10,Tue,-0.10031199751373276
1.1307907399859778,15987,9 Ave & W 14 St,1,10,Tue,-0.1307907399859778
1.149016281773094,15987,Bayard St & Baxter St,1,10,Tue,-0.149016281773094
1.1230884926834361,15987,Broadway & W 49 St,1,10,Tue,-0.12308849268343613
1.0535506683583558,15987,Duffield St & Willoughby St,1,10,Tue,-0.05355066835835576
1.2309032859064473,15987,E 16 St & 5 Ave,1,10,Tue,-0.23090328590644726
1.317084923899699,15987,E 33 St & 1 Ave,1,10,Tue,-0.3170849238996989
1.1347833719762321,15987,E 7 St & Avenue A,1,10,Tue,-0.13478337197623214
1.1832211503750738,15987,Forsyth St & Broome St,2,10,Tue,0.8167788496249262
1.0691121604200768,15987,Lispenard St & Broadway,1,10,Tue,-0.06911216042007684
1.0698753587006966,15987,Park Pl & Church St,1,10,Tue,-0.06987535870069661
1.4117995264499268,15987,State St,1,10,Tue,-0.4117995264499268
1.2361438183736289,15987,W 20 St & 11 Ave,1,10,Tue,-0.23614381837362886
1.0871006730563584,15987,Washington Square E,1,10,Tue,-0.08710067305635838
1.0909369329551961,15988,Bond St & Schermerhorn St,1,10,Wed,-0.09093693295519611
1.095491134707822,15988,Centre St & Chambers St,1,10,Wed,-0.095491134707822
1.2068436955257076,15988,W 59 St & 10 Ave,1,10,Wed,-0.20684369552570758
1.1381508387301562,15988,Washington Pl & Broadway,2,10,Wed,0.8618491612698438
1.074480691343087,15988,Washington Square E,1,10,Wed,-0.0744806913430871
1.3049746041097265,15988,West St & Chambers St,1,10,Wed,-0.30497460410972654
1.0905059729926478,15989,11 Ave & W 27 St,1,10,Thu,-0.09050597299264784
1.0874048400795888,15989,E 51 St & 1 Ave,1,10,Thu,-0.08740484007958882
1.0649089609576132,15989,W 14 St & The High Line,1,10,Thu,-0.06490896095761323
1.0933252092356955,15989,W 49 St & 8 Ave,1,10,Thu,-0.09332520923569554
1.2324726114205806,15990,Christopher St & Greenwich St,1,10,Fri,-0.23247261142058062
1.1117168591932063,15990,E 11 St & 2 Ave,1,10,Fri,-0.11171685919320629
1.3016613133525643,15990,E 17 St & Broadway,1,10,Fri,-0.3016613133525643
1.0658544012836966,15990,E 37 St & Lexington Ave,1,10,Fri,-0.06585440128369657
1.1424598128675607,15990,E 53 St & Lexington Ave,2,10,Fri,0.8575401871324393
1.188018643599458,15990,Kent Ave & S 11 St,1,10,Fri,-0.18801864359945797
1.1173101921736357,15990,Mott St & Prince St,1,10,Fri,-0.1173101921736357
1.1376366606375525,15990,W 20 St & 7 Ave,1,10,Fri,-0.13763666063755253
1.17041679737652,15991,1 Ave & E 15 St,1,10,Sat,-0.17041679737652005
1.0941721198137846,15991,6 Ave & Canal St,1,10,Sat,-0.0941721198137846
1.2052035351130164,15991,Cleveland Pl & Spring St,1,10,Sat,-0.20520353511301637
1.003271995344616,15991,Columbia Heights & Cranberry St,1,10,Sat,-0.0032719953446160854
1.0054612608966544,15991,E 59 St & Sutton Pl,1,10,Sat,-0.005461260896654441
1.1006551504297766,15991,Howard St & Centre St,1,10,Sat,-0.10065515042977657
1.0241141265096891,15991,Lispenard St & Broadway,1,10,Sat,-0.024114126509689138
1.165022772956005,15991,Little West St & 1 Pl,1,10,Sat,-0.16502277295600498
1.1972954399599254,15991,W 16 St & The High Line,1,10,Sat,-0.19729543995992538
1.1030521850910462,15991,Washington Pl & Broadway,2,10,Sat,0.8969478149089538
1.1783474975762769,15992,E 12 St & 3 Ave,1,10,Sun,-0.17834749757627688
1.0816566545047024,15992,E 20 St & 2 Ave,1,10,Sun,-0.08165665450470239
1.1317891911266007,15992,E 3 St & 1 Ave,1,10,Sun,-0.1317891911266007
1.1291393157515799,15992,Great Jones St,1,10,Sun,-0.1291393157515799
1.066980097975357,15992,Greenwich St & N Moore St,1,10,Sun,-0.06698009797535698
1.3614023685043517,15992,Lafayette St & E 8 St,2,10,Sun,0.6385976314956483
1.3321393587998278,15993,Broadway & E 22 St,1,10,Mon,-0.3321393587998278
1.2603148211530035,15993,Central Park S & 6 Ave,1,10,Mon,-0.26031482115300353
1.0369375712386524,15993,Clinton St & Joralemon St,1,10,Mon,-0.03693757123865238
1.1198266215138122,15993,E 25 St & 1 Ave,1,10,Mon,-0.11982662151381218
1.1251540530880033,15993,E 53 St & Madison Ave,1,10,Mon,-0.12515405308800331
1.031273870595297,15993,E 56 St & Madison Ave,1,10,Mon,-0.03127387059529707
1.0480888743786256,15993,Gallatin Pl & Livingston St,1,10,Mon,-0.048088874378625635
1.1166446173665698,15993,Maiden Ln & Pearl St,1,10,Mon,-0.11664461736656984
1.2073613384533939,15993,Pershing Square S,1,10,Mon,-0.20736133845339388
1.1299511157310917,15993,W 33 St & 7 Ave,2,10,Mon,0.8700488842689083
1.0375591192215412,15994,Broad St & Bridge St,1,10,Tue,-0.037559119221541204
1.1586083108391394,15994,Broadway & W 32 St,1,10,Tue,-0.1586083108391394
1.087358653573653,15994,Clinton St & Grand St,1,10,Tue,-0.08735865357365302
1.309340455577333,15994,E 17 St & Broadway,1,10,Tue,-0.3093404555773329
1.1615083742308638,15994,E 2 St & 2 Ave,2,10,Tue,0.8384916257691362
1.149199746903471,15994,E 6 St & Avenue B,2,10,Tue,0.8508002530965291
1.1369580289641146,15994,Fulton St & Rockwell Pl,1,10,Tue,-0.13695802896411458
1.0865911243219506,15994,Grand St & Greene St,1,10,Tue,-0.0865911243219506
1.0463290563196403,15994,Hancock St & Bedford Ave,2,10,Tue,0.9536709436803597
1.149199746903471,15994,Shevchenko Pl & E 6 St,1,10,Tue,-0.14919974690347093
1.1993241194166502,15995,8 Ave & W 33 St,1,10,Wed,-0.19932411941665018
1.1178420261139732,15995,9 Ave & W 14 St,1,10,Wed,-0.11784202611397321
1.1429299526686336,15995,9 Ave & W 45 St,1,10,Wed,-0.14292995266863362
1.1557893211447152,15995,E 15 St & 3 Ave,1,10,Wed,-0.15578932114471522
1.0926716235951863,15995,E 16 St & Irving Pl,1,10,Wed,-0.09267162359518633
1.1207439653000149,15995,E 4 St & 2 Ave,1,10,Wed,-0.12074396530001485
1.1358588667529297,15995,Monroe St & Bedford Ave,1,10,Wed,-0.13585886675292969
1.2576178650408232,15995,W 13 St & 6 Ave,1,10,Wed,-0.2576178650408232
1.1743289203201135,15995,W 26 St & 8 Ave,1,10,Wed,-0.1743289203201135
1.1213173171978816,15995,W 29 St & 9 Ave,1,10,Wed,-0.12131731719788164
1.1871692022730505,15995,W 51 St & 6 Ave,1,10,Wed,-0.18716920227305045
1.207036394044829,15995,W 59 St & 10 Ave,1,10,Wed,-0.207036394044829
1.2122284642688663,15996,Broadway & W 24 St,3,10,Thu,1.7877715357311337
1.1202785687928516,15996,E 13 St & Avenue A,1,10,Thu,-0.12027856879285159
1.0404513887253692,15996,E 59 St & Sutton Pl,1,10,Thu,-0.04045138872536924
1.138958032804903,15996,E 6 St & Avenue B,1,10,Thu,-0.13895803280490293
1.1150059328412993,15996,Pearl St & Hanover Square,1,10,Thu,-0.11500593284129934
1.0341287702216604,15996,State St & Smith St,2,10,Thu,0.9658712297783396
1.1702584448606226,15996,Sullivan St & Washington Sq,2,10,Thu,0.8297415551393774
1.2406168631866359,15996,W 39 St & 9 Ave,1,10,Thu,-0.2406168631866359
1.2161496711378732,15997,Broadway & W 24 St,2,10,Fri,0.7838503288621268
1.1456979322469905,15997,Broadway & W 53 St,1,10,Fri,-0.14569793224699046
1.2166324789037795,15997,E 23 St & 1 Ave,1,10,Fri,-0.21663247890377946
1.0660245878335273,15997,E 37 St & Lexington Ave,1,10,Fri,-0.06602458783352727
1.2615943693327496,15997,Grand Army Plaza & Central Park S,1,10,Fri,-0.2615943693327496
1.0970218626907182,15997,Murray St & West St,1,10,Fri,-0.09702186269071822
1.1269767990671407,15997,W 34 St & 11 Ave,1,10,Fri,-0.12697679906714066
1.1426422311168432,15997,Washington St & Gansevoort St,1,10,Fri,-0.14264223111684315
1.0135207827316512,15998,Avenue D & E 3 St,1,10,Sat,-0.013520782731651249
1.1466761768646723,15998,Carmine St & 6 Ave,1,10,Sat,-0.14667617686467227
1.077680601163685,15998,Pearl St & Hanover Square,1,10,Sat,-0.07768060116368503
1.204899254877748,15998,South St & Whitehall St,1,10,Sat,-0.20489925487774796
1.0961834873248637,15998,W 20 St & 7 Ave,1,10,Sat,-0.0961834873248637
1.0867377809917889,15998,W 29 St & 9 Ave,1,10,Sat,-0.08673778099178886
1.1659850023659202,15999,2 Ave & E 31 St,1,10,Sun,-0.16598500236592018
1.3681109635488384,15999,Broadway & E 14 St,1,10,Sun,-0.36811096354883843
1.3181459102588566,15999,Broadway & W 41 St,1,10,Sun,-0.31814591025885663
1.0283674933075335,15999,Clermont Ave & Park Ave,1,10,Sun,-0.02836749330753352
1.1170102492464045,15999,W 49 St & 5 Ave,1,10,Sun,-0.11701024924640446
1.1847318620251381,16000,Carmine St & 6 Ave,1,10,Mon,-0.18473186202513814
1.2269764649519217,16000,Christopher St & Greenwich St,1,10,Mon,-0.2269764649519217
1.083812159926088,16000,E 11 St & Broadway,1,10,Mon,-0.08381215992608793
1.1373650737164493,16000,E 53 St & Lexington Ave,1,10,Mon,-0.13736507371644935
1.1288316101314602,16000,Greenwich Ave & 8 Ave,1,10,Mon,-0.12883161013146016
1.1235585514461421,16000,Laight St & Hudson St,1,10,Mon,-0.12355855144614214
1.073298777071472,16000,Pike St & E Broadway,1,10,Mon,-0.07329877707147192
1.2642855580766357,16000,Vesey Pl & River Terrace,1,10,Mon,-0.2642855580766357
1.1228042413228012,16000,W 29 St & 9 Ave,1,10,Mon,-0.12280424132280121
1.2495791884551148,16000,W Houston St & Hudson St,2,10,Mon,0.7504208115448852
1.0662342634734234,16001,9 Ave & W 18 St,1,10,Tue,-0.06623426347342343
1.0499139496891663,16001,DeKalb Ave & Skillman St,1,10,Tue,-0.04991394968916629
1.0499749377703604,16001,E 59 St & Sutton Pl,1,10,Tue,-0.04997493777036044
1.2450332966642061,16001,MacDougal St & Prince St,1,10,Tue,-0.24503329666420615
1.2365386037153003,16001,W 20 St & 11 Ave,1,10,Tue,-0.23653860371530033
1.2231133308034292,16001,W 38 St & 8 Ave,1,10,Tue,-0.2231133308034292
1.3854893498813594,16002,8 Ave & W 31 St,1,10,Wed,-0.3854893498813594
1.047960910462671,16002,Broadway & W 51 St,1,10,Wed,-0.047960910462671036
1.1270071184843942,16002,Division St & Bowery,1,10,Wed,-0.12700711848439417
1.4743319488301996,16002,Pershing Square N,2,10,Wed,0.5256680511698004
1.0314795217987076,16002,State St & Smith St,1,10,Wed,-0.03147952179870761
1.2512256524573595,16002,University Pl & E 14 St,1,10,Wed,-0.2512256524573595
1.1214963595935874,16002,W 29 St & 9 Ave,1,10,Wed,-0.1214963595935874
1.2072291233324082,16002,W 59 St & 10 Ave,1,10,Wed,-0.20722912333240817
1.0554491043627734,16002,Watts St & Greenwich St,1,10,Wed,-0.055449104362773394
1.33443115200728,16003,Broadway & E 22 St,2,10,Thu,0.66556884799272
1.0988309781978447,16003,Centre St & Chambers St,2,10,Thu,0.9011690218021553
1.297878762218211,16003,E 17 St & Broadway,1,10,Thu,-0.2978787622182111
1.0489339785992644,16003,E 30 St & Park Ave S,1,10,Thu,-0.048933978599264405
1.080703300871751,16003,E 51 St & Lexington Ave,1,10,Thu,-0.08070330087175104
1.060679226056974,16003,Park Pl & Church St,1,10,Thu,-0.060679226056973956
1.2593586362671931,16003,Pearl St & Anchorage Pl,1,10,Thu,-0.25935863626719313
1.4783546312768456,16003,Pershing Square N,2,10,Thu,0.5216453687231544
1.2612506014539968,16003,W 13 St & 6 Ave,1,10,Thu,-0.2612506014539968
1.1328124661390309,16003,W 15 St & 7 Ave,1,10,Thu,-0.13281246613903086
1.1779096644087865,16003,W 22 St & 10 Ave,2,10,Thu,0.8220903355912135
1.3233817476445549,16003,W 43 St & 6 Ave,1,10,Thu,-0.32338174764455485
1.1789639618401029,16004,2 Ave & E 31 St,2,10,Fri,0.8210360381598971
1.114076950317696,16004,Bank St & Hudson St,1,10,Fri,-0.11407695031769594
1.0272573964467953,16004,Clark St & Henry St,1,10,Fri,-0.027257396446795257
1.0912706849547538,16004,E 51 St & 1 Ave,2,10,Fri,0.9087293150452462
1.100400372814036,16004,Norfolk St & Broome St,1,10,Fri,-0.10040037281403591
1.0949478244625475,16004,W 13 St & 5 Ave,2,10,Fri,0.9050521755374525
1.1700447763935857,16004,W 22 St & 8 Ave,1,10,Fri,-0.17004477639358573
1.1541747310017805,16004,W 52 St & 11 Ave,1,10,Fri,-0.15417473100178047
1.101579419163337,16005,11 Ave & W 41 St,1,10,Sat,-0.10157941916333701
1.0869969477749797,16005,E 19 St & 3 Ave,1,10,Sat,-0.08699694777497968
1.092745992556839,16005,Greenwich Ave & 8 Ave,1,10,Sat,-0.09274599255683902
1.0663352848932082,16005,Old Slip & Front St,1,10,Sat,-0.06633528489320817
1.1272307304522633,16005,W 22 St & 8 Ave,1,10,Sat,-0.1272307304522633
1.1618094873893747,16005,W 45 St & 8 Ave,1,10,Sat,-0.16180948738937473
1.0965115853252931,16006,5 Ave & E 29 St,1,10,Sun,-0.09651158532529314
1.274073205598751,16006,Broadway & W 36 St,1,10,Sun,-0.2740732055987509
1.2528234622117158,16006,Central Park S & 6 Ave,1,10,Sun,-0.2528234622117158
1.0769472381925274,16006,Washington Pl & 6 Ave,1,10,Sun,-0.07694723819252736
1.3873265796356504,16007,8 Ave & W 31 St,1,10,Mon,-0.3873265796356504
1.0969182019628108,16007,Bialystoker Pl & Delancey St,1,10,Mon,-0.09691820196281076
1.210726315958661,16007,Broadway & W 24 St,1,10,Mon,-0.21072631595866098
1.1280513018585987,16007,Church St & Leonard St,1,10,Mon,-0.1280513018585987
1.0631815420870043,16007,Duane St & Greenwich St,1,10,Mon,-0.06318154208700433
1.1255133917997933,16007,E 53 St & Madison Ave,1,10,Mon,-0.12551339179979326
1.1366167467884922,16007,Great Jones St,1,10,Mon,-0.13661674678849223
1.2322117117198277,16007,MacDougal St & Prince St,1,10,Mon,-0.23221171171982768
1.252884841680448,16007,University Pl & E 14 St,1,10,Mon,-0.2528848416804479
1.1243770409687943,16007,W 25 St & 6 Ave,1,10,Mon,-0.12437704096879432
1.2105174817530344,16007,W 38 St & 8 Ave,1,10,Mon,-0.21051748175303442
1.1252896204484748,16007,W 47 St & 10 Ave,1,10,Mon,-0.1252896204484748
1.0253194038685063,16007,Warren St & Church St,1,10,Mon,-0.025319403868506285
1.3915008572664833,16008,Broadway & E 14 St,1,10,Tue,-0.3915008572664833
1.1618793233660367,16008,E 2 St & 2 Ave,1,10,Tue,-0.16187932336603672
1.2079988177272234,16008,E 47 St & Park Ave,1,10,Tue,-0.2079988177272234
1.1837880208956146,16008,Forsyth St & Broome St,1,10,Tue,-0.18378802089561463
1.1431814225333023,16008,W 15 St & 7 Ave,1,10,Tue,-0.14318142253330235
1.2682272104354364,16008,W 17 St & 8 Ave,1,10,Tue,-0.2682272104354364
1.1447136092169359,16008,W 20 St & 7 Ave,1,10,Tue,-0.14471360921693588
1.1217638156524086,16009,E 19 St & 3 Ave,1,10,Wed,-0.12176381565240857
1.1939753483584574,16009,E 47 St & Park Ave,1,10,Wed,-0.19397534835845742
1.1276967397733604,16009,Greenwich Ave & 8 Ave,1,10,Wed,-0.12769673977336038
1.1715691040553908,16009,MacDougal St & Washington Sq,1,10,Wed,-0.17156910405539083
1.1362216242445229,16009,Shevchenko Pl & E 6 St,1,10,Wed,-0.1362216242445229
1.1289953594594915,16009,W 33 St & 7 Ave,2,10,Wed,0.8710046405405085
1.2091074285674377,16009,W 38 St & 8 Ave,1,10,Wed,-0.2091074285674377
1.1258659170992373,16009,W 56 St & 6 Ave,1,10,Wed,-0.12586591709923733
1.2483229245727534,16009,W Houston St & Hudson St,2,10,Wed,0.7516770754272466
1.1277838082113922,16009,West Thames St,1,10,Wed,-0.12778380821139224
1.139914466160208,16010,11 Ave & W 41 St,1,10,Thu,-0.13991446616020808
1.3287333691788887,16010,Broadway & W 41 St,2,10,Thu,0.6712666308211113
1.1504233294067665,16010,E 39 St & 2 Ave,1,10,Thu,-0.1504233294067665
1.2427429925011921,16011,E 17 St & Broadway,2,11,Fri,0.7572570074988079
1.1570465444976583,16011,E 32 St & Park Ave,1,11,Fri,-0.1570465444976583
1.1013758217481397,16011,E 39 St & 2 Ave,1,11,Fri,-0.10137582174813975
1.0825638791652108,16011,Greenwich Ave & 8 Ave,1,11,Fri,-0.0825638791652108
1.1010297269567355,16011,Henry St & Grand St,1,11,Fri,-0.10102972695673551
1.1155416554138533,16011,Lexington Ave & E 24 St,1,11,Fri,-0.1155416554138533
1.158151563914188,16011,South End Ave & Liberty St,1,11,Fri,-0.15815156391418794
1.019777200129208,16011,W 26 St & 10 Ave,1,11,Fri,-0.019777200129208028
1.2533468798338157,16011,West St & Chambers St,1,11,Fri,-0.25334687983381565
1.0568938421868137,16012,2 Ave & E 58 St,1,11,Sat,-0.0568938421868137
1.1339163079781582,16012,Barrow St & Hudson St,1,11,Sat,-0.13391630797815823
1.0508351606716788,16012,LaGuardia Pl & W 3 St,1,11,Sat,-0.050835160671678814
1.0754342692340926,16012,St Marks Pl & 2 Ave,1,11,Sat,-0.07543426923409258
1.1573814673418288,16012,University Pl & E 14 St,1,11,Sat,-0.15738146734182878
1.006812063739605,16012,W 13 St & 5 Ave,1,11,Sat,-0.006812063739604968
1.2300962632582921,16012,W 21 St & 6 Ave,1,11,Sat,-0.23009626325829213
1.1319242509548253,16013,9 Ave & W 22 St,1,11,Sun,-0.1319242509548253
1.1483196238297981,16013,Broadway & W 24 St,1,11,Sun,-0.14831962382979813
1.120434183035756,16013,E 25 St & 2 Ave,1,11,Sun,-0.12043418303575604
1.0394674996972044,16013,E 40 St & 5 Ave,1,11,Sun,-0.03946749969720442
1.1392051465868265,16013,Elizabeth St & Hester St,1,11,Sun,-0.13920514658682648
1.0269838801550493,16013,W 46 St & 11 Ave,1,11,Sun,-0.026983880155049267
1.1516616524840448,16014,1 Ave & E 30 St,1,11,Mon,-0.15166165248404484
1.3241078329548845,16014,8 Ave & W 31 St,2,11,Mon,0.6758921670451155
1.0684887037169468,16014,9 Ave & W 14 St,1,11,Mon,-0.06848870371694682
1.1463831173615713,16014,Elizabeth St & Hester St,1,11,Mon,-0.14638311736157128
1.1180304086947284,16014,Forsyth St & Broome St,1,11,Mon,-0.11803040869472836
1.0857100912204352,16014,Howard St & Centre St,1,11,Mon,-0.08571009122043516
1.3079696618841736,16014,Lafayette St & E 8 St,3,11,Mon,1.6920303381158264
1.1682382855888442,16014,W 13 St & 7 Ave,1,11,Mon,-0.16823828558884424
1.2033866435700007,16014,W 18 St & 6 Ave,1,11,Mon,-0.2033866435700007
1.1757659934401952,16014,W 41 St & 8 Ave,2,11,Mon,0.8242340065598048
1.1039129501312563,16014,W Broadway & Spring St,1,11,Mon,-0.10391295013125634
1.3380992506974883,16015,8 Ave & W 31 St,3,11,Tue,1.6619007493025117
1.328091893946036,16015,Broadway & E 14 St,2,11,Tue,0.671908106053964
1.16776539854768,16015,Broadway & W 24 St,1,11,Tue,-0.1677653985476799
1.078410691664964,16015,Broadway & W 29 St,1,11,Tue,-0.07841069166496406
